title,group,product,entities,random_key,image_url,brand,persian_name
کیف آرایشی هلوگرامی نیم گرد حلقه دار,نامشخص,کیف آرایشی,"[{'name': 'طرح', 'values': ['هلوگرامی نیم گرد حلقه دار']}]",3e34d10b-7eec-4426-a45e-756554dd4a56,https://image.torob.com/base/images/bz/By/bzByQVIxcK8i2p-m.jpg,,
کیف لوازم آرایش خندالو طرح قلب,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['قلب']}]",22d9762f-3044-420f-98a7-f89b1560e136,https://image.torob.com/base/images/Lc/uI/LcuIeT5WnlilrzbL.jpg,,
کیف آرایشی طرح چرمی,نامشخص,کیف آرایشی,"[{'name': 'جنس', 'values': ['چرمی']}]",b39fc9cd-9203-4710-97ce-e54e6ce3f54a,https://image.torob.com/base/images/BZ/M0/BZM04xtvz9ghAIH5.jpg,,
کیف لوازم آرایش خندالو طرح مرد عنکبوتی,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['مرد عنکبوتی']}]",1d5a4e03-4930-4306-bdb4-2d85025bfbec,https://image.torob.com/base/images/F6/N5/F6N5I5Ulw6g1wf6o.jpg,,
کیف شخصی کتابی,نامشخص,کیف شخصی کتابی,[],9fc7a803-c009-400f-8df5-bfb5fffa5f5d,https://image.torob.com/base/images/5V/QE/5VQEIU8MF8uG5AR5.jpg,,
کیف لوازم آرایش خندالو طرح گوی جادویی,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['گوی جادویی']}]",bb1b56bd-0adb-4e83-a0e6-bce90f14840a,https://image.torob.com/base/images/za/y1/zay1hNiEJKqnp2Rp.jpg,,
کیف آرایشی سفید کد 1390,نامشخص,کیف آرایشی,"[{'name': 'رنگ', 'values': ['سفید']}]",4e5560d0-045c-4a53-901c-b2b613ee6ab4,https://image.torob.com/base/images/XJ/ym/XJymC4cMMz-tMqL3.jpg,,
کیف آرایشی کیتی آنی رنگ کرم,نامشخص,کیف آرایشی,"[{'name': 'رنگ', 'values': ['کرم']}, {'name': 'طرح', 'values': ['کیتی']}]",9673cc00-7b08-4601-b531-97ed5933c1df,https://image.torob.com/base/images/xW/HV/xWHVWNovR_sT4xBr.jpg,,
کیف لوازم آرایش خندالو طرح حضرت عباس,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['حضرت عباس']}]",eba75afa-d26d-4d83-8f45-c0c98c296ad0,https://image.torob.com/base/images/5B/gc/5BgcMb8tuUbinLIA.jpg,,
کیف لوازم آرایش خندالو طرح وای انیمیشن آرکین,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['وای انیمیشن آرکین']}]",6dbb80f7-e847-45d8-b9fa-ab8bb58269b6,https://image.torob.com/base/images/1P/bm/1PbmJqID_dogcHa-.jpg,,
کیف آرایشی اورجینال برند Karya deri کد 857645091,نامشخص,کیف آرایشی,"[{'name': 'برند', 'values': ['Karya deri']}]",1d2c90a6-924b-4420-86da-4c8e0f0fe351,https://image.torob.com/base/images/38/BP/38BPSiS0h-qDfWvF.jpg,,
کیف لوازم آرایش خندالو طرح منظره و طبیعت,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['منظره و طبیعت']}]",d06ea6a2-fc90-4aa3-aa62-e29c9382ce63,https://image.torob.com/base/images/e2/vD/e2vDwXIe8vL8QfOu.jpg,,
کیف لوازم آرایش خندالو طرح موتورسوار,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['موتورسوار']}]",533c8506-76cb-4ba7-a5cf-a8308acdd558,https://image.torob.com/base/images/1h/4o/1h4oNYYA2bNCgPzb.jpg,,
کیف لوازم آرایش خندالو طرح نقشه آفریقا,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['نقشه آفریقا']}]",23a72f7e-31bc-4450-a46f-8042f927ba70,https://image.torob.com/base/images/Wv/7M/Wv7MtBdq5U3JaccU.jpg,,
کیف آرایشی اورجینال برند Ns reliable کد 679761398,نامشخص,کیف آرایشی,"[{'name': 'برند', 'values': ['Ns reliable']}]",856e13f0-930d-4ff8-983f-d910ad1b572a,https://image.torob.com/base/images/xI/TS/xITSDhCHYicTKKGZ.jpg,,
کیف لوازم آرایش خندالو طرح گریه و تنهایی,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['گریه و تنهایی']}]",7b267315-6a40-4977-a317-b51786c3c0c6,https://image.torob.com/base/images/mj/yk/mjykD5zYS65bzCMk.jpg,,
کیف لوازم آرایش خندالو طرح خورشید,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['خورشید']}]",1b8e93ce-ef84-474a-b8e4-c72c05de36a6,https://image.torob.com/base/images/c8/B2/c8B28E_HjF01qBRa.jpg,,
کیف آرایش توری,نامشخص,کیف آرایش,"[{'name': 'جنس', 'values': ['توری']}]",d7bd9bde-0124-45b4-a96f-e85b034f2a86,https://image.torob.com/base/images/wa/8I/wa8ITvK7y1WPYv3X.jpg,,
کیف لوازم آرایش برند متفرقه اورجینال Differ Studio ds203 Floral Patterned Navy Blue Unisex Waterproof Pen Holder/makeup/cosmetics/travel/handbag,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['متفرقه Differ Studio']}, {'name': 'جنس', 'values': ['پلی پروپیلن']}, {'name': 'طرح', 'values': ['Floral Patterned']}, {'name': 'رنگ', 'values': ['Navy Blue']}, {'name': 'ویژگی ها', 'values': ['ضد آب']}, {'name': 'کاربرد', 'values': ['مسافرتی', 'جامدادی']}]",298a3a1b-c81d-47ff-95e7-934e0a47a5d7,https://image.torob.com/base/images/OU/xo/OUxocYRAGd3esIDX.jpg,,
کیف لوازم آرایش صورتی NS reliable برند متفرقه اورجینال MKJ-300 Transparent Travel Portable Bath And Makeup Cosmetic Bag For: With Brush Organizer - 26x23x9cm,نامشخص,کیف لوازم آرایش,"[{'name': 'رنگ', 'values': ['صورتی']}, {'name': 'برند', 'values': ['NS reliable']}, {'name': 'کاربرد', 'values': ['مسافرتی']}, {'name': 'ویژگی ها', 'values': ['شفاف']}]",299d476e-3f5f-425d-9cda-8e157e7a83de,https://image.torob.com/base/images/19/Yq/19Yqhy-1hXkqFjQd.jpg,,
اسباببازی کیف لوازم ارایشی کوچک قیمت مناسب,نامشخص,کیف لوازم آرایش,"[{'name': 'سایز', 'values': ['کوچک']}]",1fd68ba0-447d-4da8-a6e3-c2bc4d1de47b,https://image.torob.com/base/images/Iy/QB/IyQBxS7T9s8Zey0K.jpg,,
کیف لوازم آرایش چند رنگ زنانه بند آرایشی پلی پروپیلن منحصر به فرد PRO BAG ELATAE,زنانه,کیف لوازم آرایش,"[{'name': 'رنگ', 'values': ['چند رنگ']}, {'name': 'جنس', 'values': ['پلی پروپیلن']}, {'name': 'برند', 'values': ['PRO BAG ELATAE']}]",212efb4c-0641-4899-a6c8-b8579c034c11,https://image.torob.com/base/images/x2/rp/x2rpwmt_SRKWhe-Y.jpg,,
کیف لوازم آرایش خندالو طرح گل,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['گل']}]",0cd464fc-67d6-44a7-98ad-24430fd35ea1,https://image.torob.com/base/images/cj/9k/cj9k6FWyz6m-Fa8V.jpg,,
کیف آرایشی,نامشخص,کیف آرایشی,[],be47bc39-a2de-4762-ba9f-2ea1a378a34f,https://image.torob.com/base/images/Fy/6i/Fy6iJLw9b9cBtjnh.jpg,,
کیف لوازم آرایش خندالو طرح اسکیت برد,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['اسکیت برد']}]",cc967eac-0f46-4ac9-ad26-fb7fa33aad87,https://image.torob.com/base/images/Se/Cr/SeCrN3X-XqH_K4kH.jpg,,
جعبه لوازم (ارسال رایگان),نامشخص,جعبه لوازم,"[{'name': 'کاربرد', 'values': ['ارسال رایگان']}]",8f9e6756-93c5-4392-9aeb-40813e9a27dc,https://image.torob.com/base/images/sV/xF/sVxFJcQm6D2vyJD2.jpg,,
کیف لوازم آرایش خندالو طرح اسب تک شاخ یونیکورن,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['اسب تک شاخ یونیکورن']}]",392a41d3-d950-4a3b-962b-98c6a97c5d74,https://image.torob.com/base/images/zu/y3/zuy39rvahJH1A6ed.jpg,,
کیف لوازم آرایش سبز HOME 5240 کیسه فلزی پلی پروپیلن Genel Markalar,نامشخص,کیف لوازم آرایش,"[{'name': 'رنگ', 'values': ['سبز']}, {'name': 'جنس', 'values': ['پلی پروپیلن']}, {'name': 'برند', 'values': ['Genel Markalar']}]",078d4a43-d1cd-463f-bb53-e29bee21de0d,https://image.torob.com/base/images/mH/9-/mH9-6JBsPNhVveCq.jpg,,
کیف لوازم آرایش خندالو طرح Girl With Smile,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['Girl With Smile']}]",eb818bc1-b5b4-4f3c-ba96-607dc5adbfa5,https://image.torob.com/base/images/HD/2z/HD2z8TL43U64ifWh.jpg,,
کیف لوازم آرایش خندالو طرح Good Morningصبح بخیر,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['Good Morning صبح بخیر']}]",3fcfc227-4c44-46bb-8e47-686882a0be13,https://image.torob.com/base/images/qG/2p/qG2pnRR6JC2UhRFA.jpg,,
کیف لوازم آرایش خندالو طرح کتاب های بیشتری بخوان,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['کتاب های بیشتری بخوان']}]",a6fc3247-77e2-42e4-812b-c766da4a2c6b,https://image.torob.com/base/images/JJ/VM/JJVMyyC-W53sG1_1.jpg,,
کیف لوازم ( پیرایش مردانه )طرح سنتی( لنگی),مردانه,کیف لوازم,"[{'name': 'طرح', 'values': ['سنتی', 'لنگی']}]",bb4a2cab-f6bd-46c1-b2bd-31f7fc59fe1a,https://image.torob.com/base/images/wc/K8/wcK8qFgPvECEsAvP.jpg,,
کیف لوازم آرایش خندالو طرح آدم حسابی مملکت,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['آدم حسابی مملکت']}]",bba38d44-432d-46cd-98a5-b6078ccc339e,https://image.torob.com/base/images/Ux/Iv/UxIvnM8YuV7GZbV-.jpg,,
کیف لوازم آرایش خندالو طرح عروس هلندی,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['عروس هلندی']}]",3c3f1cd2-d75a-4a54-a514-345dea8d6376,https://image.torob.com/base/images/Qx/Gc/QxGc88kX-_gTSvql.jpg,,
ست کیف روباندوزی 2,نامشخص,ست کیف روباندوزی,[],1a061cb6-a534-4827-87c3-6bf4f019ff86,https://image.torob.com/base/images/q2/9D/q29DeqOJTSxc_EI_.jpg,,
کیف لوازم آرایش خندالو طرح گربه بامزه,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['گربه بامزه']}]",630a7747-2cdc-4ce0-a661-f2decd21b5f7,https://image.torob.com/base/images/av/I2/avI2ns2gBV-TH_WW.jpg,,
کیف لوازم آرایش خندالو طرح اسکای سگهای نگهبان,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['اسکای سگهای نگهبان']}]",0cd08dbf-6b58-467b-b499-86790bbd3692,https://image.torob.com/base/images/de/Yd/deYdDnhj87wXC9Jc.jpg,,
کیف لوازم آرایش خندالو طرح اسپیرال پیچ پیچی,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['اسپیرال پیچ پیچی']}]",0cdfd463-4258-49e1-9f9a-9973edfc8e9c,https://image.torob.com/base/images/17/hb/17hbTFfKTnKCO8Su.jpg,,
کیف لوازم آرایش Çınar Bez Çanta اورجینال برند برند متفرقه 2174 Clutch Zodiac Series - Aquarius Printed BLACK Canvas Makeup Bag,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['Çınar Bez Çanta']}, {'name': 'طرح', 'values': ['Zodiac Series - Aquarius Printed']}, {'name': 'رنگ', 'values': ['BLACK']}, {'name': 'جنس', 'values': ['Canvas']}]",5991abe4-21af-474d-9c91-3db3c6f3f294,https://image.torob.com/base/images/A1/OB/A1OBVmPQDPwwn_iO.jpg,,
کیف آرایشی اورجینال برند Designedfy کد 774252047,نامشخص,کیف آرایشی,"[{'name': 'برند', 'values': ['Designedfy']}]",3910cf42-1f56-4d5d-8b7f-a8fdb2d6fda4,https://image.torob.com/base/images/ox/ms/oxmsep9Xg9jhkp3P.jpg,,
کیف آرایشی تدی,نامشخص,کیف آرایشی,"[{'name': 'طرح', 'values': ['تدی']}]",7b1bb279-59f4-421c-a697-3c3cd3776332,https://image.torob.com/base/images/q7/Oo/q7Oop95l5y4iZkhu.jpg,,
کیف لوازم آرایش و لاک استوانه ایی جنس نمدی,نامشخص,کیف لوازم آرایش و لاک,"[{'name': 'جنس', 'values': ['نمدی']}, {'name': 'نوع کلی', 'values': ['استوانه ایی']}]",fef63261-a5e3-494f-ae3c-4bd85f904745,https://image.torob.com/base/images/el/RH/elRHDeLuYgJLmj7v.jpg,,
کیف لوازم آرایش زنانه مدل Butterfly-9030,زنانه,کیف لوازم آرایش,"[{'name': 'طرح', 'values': ['Butterfly']}]",dcfd4d66-6847-44dc-b501-a10fdf40b64c,https://image.torob.com/base/images/y5/St/y5StWfNBHWO1idFP.jpg,,
کیف لوازم ارایش ، کیف نظم دهنده ، نظم دهنده چمدان مدل در چمدانی,نامشخص,کیف لوازم ارایش,"[{'name': 'کاربرد', 'values': ['نظم دهنده', 'نظم دهنده چمدان']}, {'name': 'نوع کلی', 'values': ['مدل در چمدانی']}]",6c9acc94-604d-477a-92a3-2de2dd0aa3c6,https://image.torob.com/base/images/yT/yt/yTytjpS2Xhz6HZHS.jpg,,
کیف لوازم آرایش خندالو طرح خانواده آدامز سریال ونزدی,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['خانواده آدامز سریال ونزدی']}]",ac18f90c-8f48-4232-b2fe-9f41194648e1,https://image.torob.com/base/images/FZ/es/FZesa_zqJRyoBkBY.jpg,,
کیف لوازم آرایش خندالو طرح بیلی آیلیش,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['بیلی آیلیش']}]",fb5e38f3-0454-43dd-90cf-c858465ffee5,https://image.torob.com/base/images/Ir/o7/Iro7KFLxnhV6I72R.jpg,,
کیف لوازم آرایش خندالو طرح ببین منو! غمت نباشه بابا,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['ببین منو! غمت نباشه بابا']}]",0b2631ee-7e25-48ae-bae2-33bcd6301db7,https://image.torob.com/base/images/5Z/gk/5Zgk4NO0c8fthJts.jpg,,
کیف لوازم آرایش روز کاری در میلان زیبایی KIKO,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['KIKO']}, {'name': 'کاربرد', 'values': ['روز کاری']}]",a2654ef4-a2f1-453d-9b12-1832c59fd34d,https://image.torob.com/base/images/an/qJ/anqJwECFca5_cJSO.jpg,,
کیف لوازم آرایش با طرح قشنگ از برزنت پشت فوم با آستری حالت قایقی,نامشخص,کیف لوازم آرایش,"[{'name': 'جنس', 'values': ['برزنت', 'فوم']}, {'name': 'نوع کلی', 'values': ['حالت قایقی']}]",a4ec922a-d9b8-459b-af16-c9fc869922ae,https://image.torob.com/base/images/BT/v3/BTv33D7zi16N6Ja_.jpg,,
کیف لوازم آرایش خندالو طرح دوستدار طبیعت,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['دوستدار طبیعت']}]",4c2323c4-04fc-459c-876a-394a8c75c3a5,https://image.torob.com/base/images/Zu/BN/ZuBNuISiwRA5O4QT.jpg,,
کیف لوازم آرایش خندالو طرح تنبل بامزه,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['تتنبل بامزه']}]",84483969-c9e2-497d-bd7f-c7c6e1fc148f,https://image.torob.com/base/images/2d/f7/2df7fi2PFT03Kz5y.jpg,,
کیف لوازم آرایش خندالو طرح ماه و ستاره,نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['خندالو']}, {'name': 'طرح', 'values': ['ماه و ستاره']}]",3c359368-7d95-4a77-aa9b-c467b46dd8f1,https://image.torob.com/base/images/8v/pZ/8vpZDGvkV17dcqIE.jpg,,
کیف لوازم آرایش زنانه مدل پریناز,زنانه,کیف لوازم آرایش,[],d333737b-e82f-478c-91eb-a4880a0b2168,https://image.torob.com/base/images/sQ/gA/sQgAFJRefxA3aDKM.jpg,,
کیف آرایشی زنانه طلقی ویکتوریا کوچک - تک رنگ,زنانه,کیف آرایشی,"[{'name': 'جنس', 'values': ['طلقی']}, {'name': 'برند', 'values': ['ویکتوریا']}, {'name': 'سایز', 'values': ['کوچک']}, {'name': 'رنگ', 'values': ['تک رنگ']}]",a5e0a2e9-4f2c-453f-9e07-014b23c425fa,https://image.torob.com/base/images/Zo/im/ZoimsO0HJrgK_TDg.jpg,,
"کیف لوازم آرایش Flosoft اورجینال برند برند متفرقه FT06175 Bohe Makeup Bag, Organizer, Travel Bag Organizer 24x16x13 cm",نامشخص,کیف لوازم آرایش,"[{'name': 'برند', 'values': ['Flosoft']}, {'name': 'کاربرد', 'values': ['Organizer', 'Travel Bag Organizer']}, {'name': 'سایز', 'values': ['24x16x13 cm']}]",2f0fc6a6-5c2a-41fe-86f4-0ee502c94f72,https://image.torob.com/base/images/Qd/i9/Qdi9bZvn467drl2A.jpg,,
کیف لوازم آرایش مشکی کیسه اندازه کوچک S کیپلینگ Kipling,نامشخص,کیف لوازم آرایش کیسه ای,"[{'name': 'نوع کلی', 'values': ['کیف لوازم آرایش']}, {'name': 'رنگ', 'values': ['مشکی']}, {'name': 'سایز', 'values': ['کوچک']}, {'name': 'نحوه بسته شدن', 'values': ['کیسه ای']}]",e8cba678-0e1a-4d14-95da-cbd89423c169,https://image.torob.com/base/images/tg/ro/tgrovo-RoIJbpdRG.jpg,کیپلینگ Kipling,کیف لوازم آرایش مشکی کیسه اندازه کوچک S کیپلینگ Kipling
کیف لوازم آرایش خندالو طرح اسکلت,نامشخص,کیف لوازم آرایش,"[{'name': 'نوع کلی', 'values': ['کیف لوازم آرایش']}, {'name': 'طرح', 'values': ['اسکلت']}]",3d7b2b90-2b6f-4a0d-a91b-0dadf220de12,https://image.torob.com/base/images/Ce/sG/CesGA17_jvNMgm6R.jpg,خندالو,کیف لوازم آرایش خندالو طرح اسکلت
